SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
16.44495,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.165913,-0.3341706,1,0,0,0.3137184,-0.3640265,1.244564,-0.3717807,-0.9606111,-0.2507068,0.1198853,0.9881805,0.9894528,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.8910408
16.50261,Default,CortarCacau,Mixer,-486,Obstacle,-5.916024,0.1264001,0.3101199,0.8945513,-0.4469651,0,5.551273,-0.3627978,1.248367,-0.3725057,-0.968123,-0.218213,0.1229674,0.9969016,0.9972351,0,2.852018,2.078049,2.465034,1,1,1,1,1,1,0
16.5584,Default,CortarCacau,Mixer,-486,Obstacle,-5.916024,0.1528611,0.3743018,1,0,0,5.710618,-0.3619434,1.251458,-0.3716477,-0.9725882,-0.1923778,0.130625,0.9991878,0.9992752,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.05578232
16.62403,Default,CortarCacau,Mixer,-486,Obstacle,-5.916024,0.3582212,0.4756215,1,0,0,5.690188,-0.3608575,1.255872,-0.3685314,-0.976271,-0.1577542,0.1483523,0.9998637,0.9998784,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.1214123
16.67801,Default,CortarCacau,Mixer,-486,Obstacle,-5.916024,0.7786115,0.5875741,1,0,0,5.657359,-0.3601187,1.259458,-0.3644861,-0.9820669,-0.08499484,0.1682871,0.9999643,0.9999681,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.175396
16.73924,Default,CortarCacau,Mixer,-486,Obstacle,-5.916024,1.226495,0.7950193,1,0,0,5.675498,-0.3586949,1.264169,-0.3564843,-0.979179,-0.00663802,0.2028903,0.999994,0.9999946,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.2366276
16.80155,Default,CortarCacau,Mixer,-486,Obstacle,-5.916024,1.455332,0.9600757,1,0,0,5.713604,-0.357224,1.268217,-0.3475978,-0.9729059,0.03274916,0.2288702,0.9999984,0.9999986,0,2.852018,2.078049,2.465034,1,1,1,1,1,0,0.2989407
16.86046,Default,CortarCacau,Mixer,-486,Obstacle,-5.916024,1.582384,1.106967,1,0,0,5.753595,-0.3556192,1.271561,-0.3384193,-0.9664227,0.05402233,0.2512144,0.9999997,0.9999998,0,3.28159,2.007406,2.644498,1,1,1,1,1,0,0.3578491
16.92315,Default,CortarCacau,Mixer,-486,Obstacle,-5.916024,1.620502,1.275502,1,0,0,5.799312,-0.3536432,1.273996,-0.3282038,-0.9591449,0.05974953,0.2765339,0.9999999,0.9999999,0,3.281504,2.031379,2.656441,1,1,1,1,1,0,0.4205379
16.98146,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.272501,-0.1898956,1,0,0,0.3394074,-0.3516698,1.275005,-0.3194024,-0.9243115,-0.007379325,0.3815674,0.9999999,0.9999999,0,3.080552,2.022358,2.551455,1,1,1,1,1,1,0
17.04588,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.269767,-0.1134124,1,0,0,0.3715722,-0.3490222,1.275812,-0.3081996,-0.8514248,-0.01626827,0.5242243,0.9999999,0.9999999,0,3.080175,1.965074,2.522625,1,1,1,1,1,0,0.06442261
17.11245,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.264634,-0.09234858,1,0,0,0.3797211,-0.3449303,1.275789,-0.295746,-0.8439291,-0.02937608,0.5356499,0.9999999,0.9999999,0,3.106568,1.934583,2.520576,1,1,1,1,1,0,0.1309872
17.18174,Default,CortarCacau,Writebook_5,17870,Default,-1.62451,1.212662,0.8922273,-8.940697E-08,0,-1,1.614224,-0.3366092,1.274969,-0.278931,-0.7978452,-0.03859876,0.6016254,0.9999999,0.9999999,0,3.050824,1.897154,2.473989,1,1,1,1,1,1,0
